0.163157208;200;50;0;-0.014427748;0.7069596;0.014427748;0.7069596
0.189511916;200;50;0;0;-0.0025132715;0;0.99999684
0.199795625;200;50;0;0;-0.0037699023;0;0.9999929
0.203506541;200;50;0;0;-0.0037699023;0;0.9999929
0.205199875;200;50;0;0;-0.005026527;0;0.99998736
0.208713583;200;50;0;0;-0.005026527;0;0.99998736
0.209671041;200;50;0;0;-0.005026527;0;0.99998736
0.211038583;200;50;0;0;-0.005026527;0;0.99998736
0.212553583;200;50;0;0;-0.005026527;0;0.99998736
0.213818708;200;50;0;0;-0.005026527;0;0.99998736
0.215475833;200;50;0;0;-0.005026527;0;0.99998736
0.217085583;200;50;0;0;-0.005026527;0;0.99998736
0.218508375;200;50;0;0;-0.005026527;0;0.99998736
0.220198916;200;50;0;0;-0.005026527;0;0.99998736
0.221698375;200;50;0;0;-0.005026527;0;0.99998736
0.223156875;200;50;0;0;-0.005026527;0;0.99998736
0.224666875;200;50;0;0;-0.005026527;0;0.99998736
0.226374583;200;50;0;0;-0.005026527;0;0.99998736
0.227976875;200;50;0;0;-0.005026527;0;0.99998736
0.229689083;200;50;0;0;-0.005026527;0;0.99998736
0.231041416;200;50;0;0;-0.005026527;0;0.99998736
0.246765583;200;50;0;0;-0.005026527;0;0.99998736
0.24781925;200;50;0;0;-0.006283144;0;0.9999803
0.262690791;200;50;0;0;-0.006283144;0;0.9999803
0.2789545;200;50;0;0;-0.006283144;0;0.9999803
0.296031;200;50;0;0;-0.006283144;0;0.9999803
0.312512125;200;50;0;0;-0.006283144;0;0.9999803
0.330373208;200;50;0;0;-0.006283144;0;0.9999803
0.345870416;200;50;0;0;-0.006283144;0;0.9999803
0.362813833;200;50;0;0;-0.006283144;0;0.9999803
0.380943125;200;50;0;0;-0.006283144;0;0.9999803
0.396077583;200;50;0;0;-0.006283144;0;0.9999803
0.41317375;200;50;0;0;-0.006283144;0;0.9999803
0.430870833;200;50;0;0;-0.006283144;0;0.9999803
0.449961916;200;50;0;0;-0.006283144;0;0.9999803
0.466035875;200;50;0;0;-0.006283144;0;0.9999803
0.48029525;200;50;0;0;-0.006283144;0;0.9999803
0.497915208;200;50;0;0;-0.006283144;0;0.9999803
0.516447708;200;50;0;0;-0.006283144;0;0.9999803
0.53118775;200;50;0;0;-0.006283144;0;0.9999803
0.546828583;200;50;0;0;-0.006283144;0;0.9999803
0.564637;200;50;0;0;-0.006283144;0;0.9999803
0.581044208;200;50;0;0;-0.006283144;0;0.9999803
0.598846666;200;50;0;0;-0.006283144;0;0.9999803
0.614687041;200;50;0;0;-0.006283144;0;0.9999803
0.63115775;200;50;0;0;-0.006283144;0;0.9999803
0.647858625;200;50;0;0;-0.006283144;0;0.9999803
0.665535291;200;50;0;0;-0.006283144;0;0.9999803
0.681307375;200;50;0;0;-0.006283144;0;0.9999803
0.697886291;200;50;0;0;-0.006283144;0;0.9999803
0.7148645;200;50;0;0;-0.006283144;0;0.9999803
0.731114458;200;50;0;0;-0.006283144;0;0.9999803
0.748252458;200;50;0;0;-0.006283144;0;0.9999803
0.765660791;200;50;0;0;-0.006283144;0;0.9999803
0.781211291;200;50;0;0;-0.006283144;0;0.9999803
0.797871708;200;50;0;0;-0.006283144;0;0.9999803
0.814619;200;50;0;0;-0.006283144;0;0.9999803
0.832265291;200;50;0;0;-0.006283144;0;0.9999803
0.848052041;200;50;0;0;-0.006283144;0;0.9999803
0.865489;200;50;0;0;-0.006283144;0;0.9999803
0.885307583;200;50;0;0;-0.006283144;0;0.9999803
0.898196833;200;50;0;0;-0.006283144;0;0.9999803
0.916694375;200;50;0;0;-0.006283144;0;0.9999803
0.93143625;200;50;0;0;-0.006283144;0;0.9999803
0.948844208;200;50;0;0;-0.006283144;0;0.9999803
0.966513166;200;50;0;0;-0.006283144;0;0.9999803
0.981668333;200;50;0;0;-0.006283144;0;0.9999803
0.999801541;200;50;0;0;-0.006283144;0;0.9999803
1.015372875;200;50;0;0;-0.006283144;0;0.9999803
1.035549875;200;50;0;0;-0.006283144;0;0.9999803
1.047967666;200;50;0;0;-0.006283144;0;0.9999803
1.065171458;200;50;0;0;-0.006283144;0;0.9999803
1.0812615;200;50;0;0;-0.006283144;0;0.9999803
1.098476958;200;50;0;0;-0.006283144;0;0.9999803
1.1148375;200;50;0;0;-0.006283144;0;0.9999803
1.131830166;200;50;0;0;-0.006283144;0;0.9999803
1.148543375;200;50;0;0;-0.006283144;0;0.9999803
1.165700791;200;50;0;0;-0.006283144;0;0.9999803
1.181524333;200;50;0;0;-0.006283144;0;0.9999803
1.19858275;200;50;0;0;-0.006283144;0;0.9999803
1.21522875;200;50;0;0;-0.006283144;0;0.9999803
1.233140041;200;50;0;0;-0.006283144;0;0.9999803
1.248224166;200;50;0;0;-0.006283144;0;0.9999803
